satisfaction,effort,time,req_1,req_2,req_3,req_4,req_5,req_6,req_7,req_8,req_9,req_10,req_11,req_12,req_13,req_14,req_15,req_16,req_17,req_18,req_19,req_20,req_21,req_22,req_23,req_24,req_25,req_26,req_27,req_28,req_29,req_30,req_31,req_32,req_33,req_34,req_35,req_36,req_37,req_38,req_39,req_40,req_41,req_42,id,scope,productivity,squandering,response,opportunity,stcov_cv1,stcov_cv2,stcov_cv3,stcov_cv4
4674.9,702,4299.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,155,0.5714285714285714,6.659401709401709,0.5045871559633027,6.1239316239316235,1.0874389392882065,0.6428571428568427,0.7510040160632517,0.7484848484843949,0.6859205776169748
4677.9,702,4273.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,156,0.5714285714285714,6.663675213675213,0.5045871559633027,6.086894586894587,1.0947577814182072,0.6554621848736436,0.7550200803202745,0.7363636363631901,0.6823104693137275
4692.7,703,3911.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,157,0.5,6.67524893314367,0.5038814396612562,5.563300142247511,1.1998721554589618,0.6050420168064402,0.6666666666657742,0.657575757575359,0.6245487364617718
4708.7,704,3892.0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,158,0.5714285714285714,6.688494318181818,0.5031757233592096,5.528409090909091,1.2098406988694759,0.5882352941173724,0.6827309236938651,0.6818181818177687,0.6245487364617718
4711.7,704,3866.0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,159,0.5714285714285714,6.6927556818181815,0.5031757233592096,5.4914772727272725,1.2187532333160889,0.6008403361341733,0.6867469879508878,0.6696969696965638,0.6209386281585245
4728.7,706,3941.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,160,0.5,6.697875354107649,0.5017642907551164,5.5821529745042495,1.1998731286475512,0.6008403361341733,0.6867469879508878,0.6757575757571662,0.6245487364617718
4679.9,707,4292.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,161,0.5714285714285714,6.619377652050919,0.5010585744530699,6.070721357850071,1.0903774464119291,0.6512605042013766,0.7510040160632517,0.7575757575752985,0.6714801444039858
4695.9,708,4310.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,162,0.5714285714285714,6.632627118644067,0.5003528581510233,6.0875706214689265,1.08953596287703,0.6470588235291097,0.7510040160632517,0.7303030303025877,0.7075812274364582
4708.7,709,4203.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,163,0.5714285714285714,6.64132581100141,0.49964714184897674,5.928067700987306,1.1203188198905543,0.6386554621845758,0.7429718875492062,0.7636363636359008,0.6570397111909969
4729.7,710,3903.0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,164,0.5714285714285714,6.661549295774647,0.49894142554693016,5.497183098591549,1.2118114271073532,0.5924369747896394,0.6827309236938651,0.6636363636359615,0.6462093862812551
4708.9,711,4290.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,165,0.5952380952380952,6.622925457102672,0.4982357092448836,6.033755274261603,1.0976456876456875,0.6386554621845758,0.7510040160632517,0.7575757575752985,0.7003610108299637
4836.7,712,4027.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,166,0.5238095238095238,6.793117977528089,0.497529992942837,5.655898876404494,1.2010677924012911,0.621848739495508,0.6947791164649334,0.6848484848480698,0.6462093862812551
4704.9,713,4332.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,167,0.5714285714285714,6.598737727910238,0.49682427664079043,6.075736325385694,1.0860803324099721,0.6554621848736436,0.7630522088343199,0.7575757575752985,0.6750902527072331
4743.9,715,4344.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,168,0.5952380952380952,6.634825174825174,0.4954128440366973,6.0755244755244755,1.0920580110497238,0.6596638655459105,0.7590361445772972,0.7606060606055997,0.689530685920222
4859.7,718,4037.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,169,0.5238095238095238,6.768384401114206,0.49329569513055754,5.6225626740947074,1.2037899430270003,0.621848739495508,0.7028112449789788,0.6909090909086721,0.6498194945845024
4722.9,719,4369.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,170,0.5714285714285714,6.5687065368567445,0.49258997882851097,6.076495132127955,1.081002517738613,0.6470588235291097,0.7590361445772972,0.7515151515146961,0.7003610108299637
4761.9,721,4381.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,171,0.5952380952380952,6.604576976421636,0.4911785462244178,6.076282940360611,1.0869436201780414,0.6512605042013766,0.7550200803202745,0.7545454545449972,0.7148014440429526
4764.9,721,4355.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,172,0.5952380952380952,6.6087378640776695,0.4911785462244178,6.040221914008322,1.094121699196326,0.6638655462181775,0.7590361445772972,0.7424242424237925,0.7111913357397054
4841.7,722,4057.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,173,0.5238095238095238,6.70595567867036,0.49047282992237123,5.619113573407202,1.1934187823514912,0.6176470588232411,0.6947791164649334,0.6848484848480698,0.6534296028877496
4789.7,725,4308.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,174,0.5714285714285714,6.60648275862069,0.4883556810162315,5.942068965517241,1.1118152274837512,0.6680672268904444,0.7630522088343199,0.7484848484843949,0.6714801444039858
4902.7,725,4098.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,175,0.5476190476190477,6.762344827586206,0.4883556810162315,5.652413793103448,1.1963640800390434,0.6260504201677749,0.6987951807219561,0.7090909090904793,0.6534296028877496
4905.7,725,4072.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,176,0.5476190476190477,6.76648275862069,0.4883556810162315,5.616551724137931,1.2047396856581531,0.6386554621845758,0.7028112449789788,0.6969696969692746,0.6498194945845024
4766.9,726,4374.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,177,0.5952380952380952,6.565977961432506,0.4876499647141849,6.024793388429752,1.0898262459990855,0.6596638655459105,0.7550200803202745,0.7636363636359008,0.7003610108299637
4780.9,727,4390.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,178,0.5714285714285714,6.576203576341127,0.48694424841213835,6.038514442916093,1.0890432801822323,0.6512605042013766,0.7751004016053881,0.7484848484843949,0.7220216606494472
4803.9,728,4384.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,179,0.5952380952380952,6.598763736263736,0.48623853211009177,6.021978021978022,1.095780109489051,0.6596638655459105,0.7710843373483653,0.7787878787874069,0.7003610108299637
4815.9,731,4444.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,180,0.5714285714285714,6.588098495212038,0.48412138320395204,6.079343365253078,1.0836858685868587,0.6722689075627114,0.7831325301194336,0.7515151515146961,0.7111913357397054
4985.7,731,4173.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,181,0.5476190476190477,6.820383036935704,0.48412138320395204,5.708618331053351,1.1947519769949677,0.6344537815123088,0.7228915662640926,0.7121212121207805,0.6750902527072331
4830.7,732,4339.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,182,0.5952380952380952,6.59931693989071,0.48341566690190546,5.9275956284153,1.1133210417146808,0.6680672268904444,0.7550200803202745,0.7727272727268044,0.6750902527072331
4830.9,734,4426.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,183,0.6190476190476191,6.5816076294277925,0.4820042342978123,6.029972752043597,1.0914821509263442,0.6680672268904444,0.7630522088343199,0.766666666666202,0.7184115523461999
4817.9,736,4463.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,184,0.5714285714285714,6.546059782608695,0.48059280169371915,6.063858695652174,1.0795205019045484,0.6680672268904444,0.7791164658624108,0.7727272727268044,0.7003610108299637
4856.9,738,4475.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,185,0.5952380952380952,6.581165311653116,0.479181369089626,6.063685636856369,1.0853407821229049,0.6722689075627114,0.7751004016053881,0.7757575757571056,0.7148014440429526
5008.7,741,4168.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,186,0.5476190476190477,6.7593792172739535,0.47706422018348627,5.624831309041835,1.2017034548944336,0.6344537815123088,0.730923694778138,0.7181818181813829,0.6787003610104803
4881.9,744,4515.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,187,0.5952380952380952,6.561693548387097,0.47494707127734653,6.068548387096774,1.0812624584717607,0.6764705882349783,0.7871485943764563,0.7757575757571056,0.7184115523461999
4884.9,744,4489.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,188,0.5952380952380952,6.565725806451613,0.47494707127734653,6.033602150537634,1.0881933615504567,0.6890756302517791,0.7911646586334791,0.7636363636359008,0.7148014440429526
5051.7,744,4244.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,189,0.5714285714285714,6.78991935483871,0.47494707127734653,5.704301075268817,1.190315739868049,0.6386554621845758,0.7269076305211153,0.7363636363631901,0.6823104693137275
5054.7,744,4218.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,190,0.5714285714285714,6.793951612903226,0.47494707127734653,5.669354838709677,1.1983641536273115,0.6512605042013766,0.730923694778138,0.7242424242419853,0.6787003610104803
4890.9,747,4466.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,191,0.6190476190476191,6.547389558232931,0.4728299223712068,5.978580990629183,1.095141065830721,0.6680672268904444,0.7751004016053881,0.7848484848480092,0.7292418772559416
4886.9,749,4508.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,192,0.5952380952380952,6.524566088117489,0.47141848976711365,6.018691588785047,1.08405057675244,0.6848739495795122,0.7871485943764563,0.7848484848480092,0.703971119133211
4902.9,750,4526.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,193,0.5952380952380952,6.5371999999999995,0.47071277346506707,6.034666666666666,1.0832744144940343,0.6806722689072453,0.7871485943764563,0.7575757575752985,0.7400722021656833
5072.7,750,4255.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,194,0.5714285714285714,6.763599999999999,0.47071277346506707,5.673333333333333,1.1921739130434783,0.6428571428568427,0.7269076305211153,0.7181818181813829,0.703971119133211
4925.9,751,4520.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,195,0.6190476190476191,6.559121171770972,0.4700070571630205,6.018641810918775,1.0898008849557521,0.6890756302517791,0.7831325301194336,0.7878787878783103,0.7184115523461999
5134.7,754,4304.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,196,0.5714285714285714,6.809946949602121,0.46788990825688076,5.708222811671088,1.1930065055762082,0.6470588235291097,0.7510040160632517,0.7393939393934913,0.703971119133211
4904.9,755,4545.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,197,0.5952380952380952,6.496556291390728,0.4671841919548342,6.0198675496688745,1.079185918591859,0.6764705882349783,0.7831325301194336,0.7787878787874069,0.7292418772559416
4950.9,757,4560.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,198,0.6190476190476191,6.540158520475561,0.46577275935074103,6.023778071334214,1.0857236842105262,0.6932773109240461,0.7951807228905018,0.7878787878783103,0.7220216606494472
4968.9,763,4597.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,199,0.6190476190476191,6.512319790301441,0.46153846153846156,6.024901703800786,1.0809005873395692,0.6848739495795122,0.7911646586334791,0.781818181817708,0.7472924187721778
4971.9,763,4571.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,200,0.6190476190476191,6.516251638269987,0.46153846153846156,5.990825688073395,1.0877050973528768,0.697478991596313,0.7951807228905018,0.7696969696965033,0.7436823104689305
5138.7,763,4326.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,201,0.5952380952380952,6.734862385321101,0.46153846153846156,5.669724770642202,1.1878640776699028,0.6470588235291097,0.730923694778138,0.7424242424237925,0.7111913357397054
5141.7,763,4300.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,202,0.5952380952380952,6.738794233289646,0.46153846153846156,5.6356487549148095,1.1957441860465117,0.6596638655459105,0.7349397590351607,0.7303030303025877,0.7075812274364582
4977.3,765,4350.0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,203,0.5952380952380952,6.506274509803922,0.4601270289343684,5.686274509803922,1.1442068965517243,0.6680672268904444,0.7630522088343199,0.7484848484843949,0.6967509025267165
5200.7,767,4375.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,204,0.5952380952380952,6.78057366362451,0.45871559633027525,5.704041720990873,1.1887314285714286,0.6512605042013766,0.7550200803202745,0.7636363636359008,0.7111913357397054
5203.7,767,4349.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,205,0.5952380952380952,6.784485006518905,0.45871559633027525,5.670143415906128,1.1965279374568867,0.6638655462181775,0.7590361445772972,0.7515151515146961,0.7075812274364582
4973.9,768,4590.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,206,0.6190476190476191,6.476432291666666,0.4580098800282287,5.9765625,1.0836383442265793,0.6932773109240461,0.7911646586334791,0.7909090909086116,0.7328519855591888
4980.9,769,4592.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,207,0.6190476190476191,6.477113133940182,0.4573041637261821,5.971391417425227,1.0846907665505225,0.6890756302517791,0.7951807228905018,0.7606060606055997,0.765342960288414
5205.5,769,4265.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,208,0.5952380952380952,6.769180754226268,0.4573041637261821,5.5461638491547465,1.2205158264947245,0.6680672268904444,0.7349397590351607,0.7393939393934913,0.6823104693137275
5012.9,770,4602.0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,209,0.6428571428571429,6.51025974025974,0.4565984474241355,5.976623376623377,1.0892872664059103,0.697478991596313,0.7871485943764563,0.7939393939389128,0.7472924187721778
5221.7,773,4386.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,210,0.5952380952380952,6.755109961190168,0.4544812985179958,5.6739974126778785,1.1905380756953945,0.6554621848736436,0.7550200803202745,0.7454545454540936,0.7328519855591888
5192.7,773,4389.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,211,0.5714285714285714,6.717593790426908,0.4544812985179958,5.677878395860285,1.183116883116883,0.6680672268904444,0.7590361445772972,0.7393939393934913,0.7075812274364582
4980.9,774,4612.0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,212,0.6190476190476191,6.435271317829457,0.4537755822159492,5.958656330749354,1.0799869904596704,0.6890756302517791,0.7951807228905018,0.781818181817708,0.7472924187721778
5037.7,774,4555.0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,213,0.6190476190476191,6.5086563307493535,0.4537755822159492,5.885012919896641,1.1059714599341384,0.70168067226858,0.7911646586334791,0.7999999999995152,0.7075812274364582
5037.9,776,4642.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,214,0.6428571428571429,6.492139175257732,0.45236414961185606,5.981958762886598,1.0852865144334338,0.70168067226858,0.7991967871475245,0.7939393939389128,0.750902527075425
5256.7,777,4440.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,215,0.5952380952380952,6.765379665379665,0.4516584333098095,5.714285714285714,1.1839414414414413,0.6764705882349783,0.7630522088343199,0.7484848484843949,0.7220216606494472
5063.9,780,4691.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,216,0.6190476190476191,6.492179487179487,0.44954128440366975,6.014102564102564,1.0794926454913665,0.7058823529408469,0.8112449799185927,0.8030303030298164,0.7472924187721778
5269.7,780,4420.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,217,0.6190476190476191,6.756025641025641,0.44954128440366975,5.666666666666667,1.192239819004525,0.6680672268904444,0.7630522088343199,0.7757575757571056,0.7148014440429526
5271.5,782,4336.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,218,0.6190476190476191,6.741048593350383,0.4481298517995766,5.544757033248082,1.2157518450184501,0.6722689075627114,0.7389558232921835,0.7636363636359008,0.689530685920222
5287.7,786,4457.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,219,0.6190476190476191,6.72735368956743,0.4453069865913903,5.6704834605597965,1.1863809737491586,0.6596638655459105,0.7590361445772972,0.7696969696965033,0.7400722021656833
5290.7,786,4431.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,220,0.6190476190476191,6.731170483460559,0.4453069865913903,5.637404580152672,1.1940194087113518,0.6722689075627114,0.7630522088343199,0.7575757575752985,0.7364620938624361
5258.7,786,4460.0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,221,0.5952380952380952,6.6904580152671755,0.4453069865913903,5.674300254452926,1.1790807174887892,0.6722689075627114,0.7630522088343199,0.7636363636359008,0.7148014440429526
5292.5,788,4347.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,222,0.6190476190476191,6.716370558375634,0.44389555398729713,5.516497461928934,1.2175063262019783,0.6764705882349783,0.7389558232921835,0.7454545454540936,0.7111913357397054
5097.9,789,4682.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,223,0.6428571428571429,6.461216730038022,0.44318983768525055,5.934093789607098,1.0888295600170865,0.70168067226858,0.8112449799185927,0.81212121212072,0.7617328519851667
5322.7,790,4511.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,224,0.6190476190476191,6.73759493670886,0.442484121383204,5.710126582278481,1.179937929505653,0.6806722689072453,0.7670682730913426,0.7727272727268044,0.7292418772559416
5325.7,790,4485.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,225,0.6190476190476191,6.741392405063291,0.442484121383204,5.677215189873418,1.1874470457079151,0.6932773109240461,0.7710843373483653,0.7606060606055997,0.7256317689526943
5354.5,792,4396.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,226,0.6190476190476191,6.7607323232323235,0.4410726887791108,5.55050505050505,1.218039126478617,0.6806722689072453,0.7630522088343199,0.766666666666202,0.7111913357397054
5132.9,793,4736.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,227,0.6428571428571429,6.472761664564943,0.44036697247706424,5.972257250945775,1.0838048986486486,0.7226890756299147,0.8192771084326382,0.8151515151510211,0.750902527075425
5343.7,796,4522.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,228,0.6190476190476191,6.713190954773869,0.4382498235709245,5.680904522613066,1.1817116320212295,0.6848739495795122,0.7670682730913426,0.7545454545449972,0.750902527075425
5150.9,799,4773.0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,229,0.6428571428571429,6.44668335419274,0.4361326746647848,5.973717146433041,1.0791745233605698,0.7142857142853808,0.8152610441756155,0.8090909090904187,0.7761732851981556
5356.7,799,4502.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,230,0.6428571428571429,6.704255319148936,0.4361326746647848,5.6345431789737175,1.1898489560195469,0.6764705882349783,0.7670682730913426,0.781818181817708,0.7436823104689305
5358.5,801,4418.0,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,231,0.6428571428571429,6.689762796504369,0.4347212420606916,5.515605493133583,1.2128791308284292,0.6806722689072453,0.7429718875492062,0.7696969696965033,0.7184115523461999
